Local time,Open,High,Low,Close,Volume,Ticker
10.01.2020 02:15:00.000 GMT-0800,83.884,83.886,83.884,0.83884,8.69,CADJPY
10.01.2020 02:30:00.000 GMT-0800,83.857,83.858,83.847,0.83854,64.25,CADJPY
10.01.2020 02:45:00.000 GMT-0800,83.862,83.863,83.852,0.83853,55.94,CADJPY
10.01.2020 03:00:00.000 GMT-0800,83.839,83.839,83.835,0.83839,36.83,CADJPY
10.01.2020 03:15:00.000 GMT-0800,83.862,83.863,83.861,0.83863,17.35,CADJPY
10.01.2020 03:30:00.000 GMT-0800,83.869,83.882,83.869,0.83882,41.91,CADJPY
10.01.2020 03:45:00.000 GMT-0800,83.881,83.887,83.881,0.83885,81.36,CADJPY
10.01.2020 04:00:00.000 GMT-0800,83.877,83.882,83.875,0.83878,79.24,CADJPY
10.01.2020 04:15:00.000 GMT-0800,83.886,83.894,83.886,0.83893,24.25,CADJPY
10.01.2020 04:30:00.000 GMT-0800,83.887,83.888,83.886,0.83888,20.37,CADJPY
10.01.2020 04:45:00.000 GMT-0800,83.905,83.909,83.904,0.83909,21.07,CADJPY
10.01.2020 05:00:00.000 GMT-0800,83.938,83.939,83.922,0.83933,85.18,CADJPY
10.01.2020 05:15:00.000 GMT-0800,83.882,83.883,83.877,0.83881,91.28,CADJPY
10.01.2020 05:30:00.000 GMT-0800,83.947,84.064,83.941,0.84011,743.19,CADJPY
10.01.2020 05:45:00.000 GMT-0800,84.074,84.095,84.072,0.84075,193.62,CADJPY
10.01.2020 06:00:00.000 GMT-0800,84.079,84.097,84.067,0.84094,241.66,CADJPY
10.01.2020 06:15:00.000 GMT-0800,84.05,84.05,84.027,0.8403,103.25,CADJPY
10.01.2020 06:30:00.000 GMT-0800,84.05,84.06,84.041,0.84049,141.99,CADJPY
10.01.2020 06:45:00.000 GMT-0800,83.941,83.95,83.935,0.8395,115.56,CADJPY
10.01.2020 07:00:00.000 GMT-0800,84.016,84.029,84.003,0.84025,139.87,CADJPY
10.01.2020 07:15:00.000 GMT-0800,83.999,84.028,83.999,0.84023,149.76,CADJPY
10.01.2020 07:30:00.000 GMT-0800,84.041,84.062,84.039,0.84056,81.85,CADJPY
10.01.2020 07:45:00.000 GMT-0800,84.044,84.046,84.023,0.84024,161.83,CADJPY
10.01.2020 08:00:00.000 GMT-0800,83.951,83.962,83.947,0.83951,1940.77,CADJPY
10.01.2020 08:15:00.000 GMT-0800,83.946,83.952,83.945,0.83949,51.15,CADJPY
10.01.2020 08:30:00.000 GMT-0800,83.836,83.847,83.831,0.83836,159.42,CADJPY
10.01.2020 08:45:00.000 GMT-0800,83.853,83.859,83.841,0.83842,108.44,CADJPY
10.01.2020 09:00:00.000 GMT-0800,83.9,83.902,83.893,0.83901,103.66,CADJPY
10.01.2020 09:15:00.000 GMT-0800,83.873,83.873,83.86,0.83867,56.8,CADJPY
10.01.2020 09:30:00.000 GMT-0800,83.912,83.915,83.907,0.83911,93.57,CADJPY
10.01.2020 09:45:00.000 GMT-0800,83.927,83.927,83.921,0.83921,26,CADJPY
10.01.2020 10:00:00.000 GMT-0800,83.918,83.923,83.918,0.83922,44.92,CADJPY
10.01.2020 10:15:00.000 GMT-0800,83.954,83.954,83.94,0.83945,63.85,CADJPY
10.01.2020 10:30:00.000 GMT-0800,83.928,83.933,83.925,0.8393,56.29,CADJPY
10.01.2020 10:45:00.000 GMT-0800,83.925,83.925,83.919,0.83921,24.51,CADJPY
10.01.2020 11:00:00.000 GMT-0800,83.905,83.905,83.9,0.83903,48,CADJPY
10.01.2020 11:15:00.000 GMT-0800,83.915,83.924,83.915,0.83924,42.31,CADJPY
10.01.2020 11:30:00.000 GMT-0800,83.933,83.935,83.918,0.8392,64.42,CADJPY
10.01.2020 11:45:00.000 GMT-0800,83.892,83.893,83.888,0.83889,46.5,CADJPY
10.01.2020 12:00:00.000 GMT-0800,83.867,83.882,83.866,0.8388,95.86,CADJPY
10.01.2020 12:15:00.000 GMT-0800,83.858,83.859,83.849,0.83853,62.2,CADJPY
10.01.2020 12:30:00.000 GMT-0800,83.852,83.855,83.846,0.83851,167.6,CADJPY
10.01.2020 12:45:00.000 GMT-0800,83.834,83.834,83.827,0.83832,44.75,CADJPY
10.01.2020 13:00:00.000 GMT-0800,83.841,83.843,83.833,0.83838,77.28,CADJPY
10.01.2020 13:15:00.000 GMT-0800,83.822,83.823,83.811,0.83814,48,CADJPY
10.01.2020 13:30:00.000 GMT-0800,83.861,83.863,83.859,0.83859,20.69,CADJPY
10.01.2020 13:45:00.000 GMT-0800,83.882,83.894,83.882,0.83889,77.27,CADJPY
12.01.2020 14:00:00.000 GMT-0800,83.945,83.946,83.94,0.83942,7.5,CADJPY
12.01.2020 14:15:00.000 GMT-0800,83.933,83.934,83.932,0.83933,4,CADJPY
12.01.2020 14:30:00.000 GMT-0800,83.891,83.892,83.885,0.83887,263,CADJPY
12.01.2020 14:45:00.000 GMT-0800,83.864,83.866,83.862,0.83864,29.6,CADJPY
12.01.2020 15:00:00.000 GMT-0800,83.908,83.918,83.891,0.83895,238,CADJPY
12.01.2020 15:15:00.000 GMT-0800,83.861,83.865,83.859,0.83864,24,CADJPY
12.01.2020 15:30:00.000 GMT-0800,83.897,83.897,83.882,0.83889,102.27,CADJPY
12.01.2020 15:45:00.000 GMT-0800,83.874,83.874,83.87,0.8387,27,CADJPY
12.01.2020 16:00:00.000 GMT-0800,83.844,83.844,83.828,0.83833,128.2,CADJPY
12.01.2020 16:15:00.000 GMT-0800,83.858,83.861,83.856,0.83856,39.56,CADJPY
12.01.2020 16:30:00.000 GMT-0800,83.862,83.863,83.86,0.8386,37.33,CADJPY
12.01.2020 16:45:00.000 GMT-0800,83.889,83.891,83.885,0.8389,60.68,CADJPY
12.01.2020 17:00:00.000 GMT-0800,83.901,83.909,83.899,0.83909,52.19,CADJPY
12.01.2020 17:15:00.000 GMT-0800,83.944,83.954,83.941,0.83945,64.85,CADJPY
12.01.2020 17:30:00.000 GMT-0800,83.967,83.967,83.961,0.83962,46.43,CADJPY
12.01.2020 17:45:00.000 GMT-0800,83.964,83.964,83.954,0.83954,58.5,CADJPY
12.01.2020 18:00:00.000 GMT-0800,83.952,83.955,83.943,0.83949,73.25,CADJPY
12.01.2020 18:15:00.000 GMT-0800,83.951,83.953,83.95,0.8395,17.1,CADJPY
12.01.2020 18:30:00.000 GMT-0800,83.977,83.977,83.967,0.83967,27,CADJPY
12.01.2020 18:45:00.000 GMT-0800,83.982,83.982,83.972,0.83972,27.5,CADJPY
12.01.2020 19:00:00.000 GMT-0800,83.991,83.994,83.975,0.83976,70.38,CADJPY
12.01.2020 19:15:00.000 GMT-0800,84.009,84.009,84.001,0.84001,32.19,CADJPY
12.01.2020 19:30:00.000 GMT-0800,84.008,84.009,84.004,0.84004,25.49,CADJPY
12.01.2020 19:45:00.000 GMT-0800,83.997,83.998,83.997,0.83998,14.3,CADJPY
12.01.2020 20:00:00.000 GMT-0800,84.024,84.024,84.022,0.84022,18.77,CADJPY
12.01.2020 20:15:00.000 GMT-0800,84.019,84.024,84.015,0.84019,40.2,CADJPY
12.01.2020 20:30:00.000 GMT-0800,84.023,84.028,84.023,0.84026,22.23,CADJPY
12.01.2020 20:45:00.000 GMT-0800,84.03,84.031,84.029,0.8403,16.43,CADJPY
12.01.2020 21:00:00.000 GMT-0800,84.023,84.025,84.018,0.8402,28,CADJPY
12.01.2020 21:15:00.000 GMT-0800,84.034,84.04,84.033,0.84034,40.31,CADJPY
12.01.2020 21:30:00.000 GMT-0800,84.024,84.024,84.022,0.84024,17.94,CADJPY
12.01.2020 21:45:00.000 GMT-0800,84.034,84.04,84.034,0.84039,23.79,CADJPY
12.01.2020 22:00:00.000 GMT-0800,84.041,84.046,84.04,0.84044,53.74,CADJPY
12.01.2020 22:15:00.000 GMT-0800,84.036,84.039,84.034,0.84037,29.57,CADJPY
12.01.2020 22:30:00.000 GMT-0800,84.04,84.045,84.04,0.84044,45.91,CADJPY
12.01.2020 22:45:00.000 GMT-0800,84.03,84.033,84.03,0.84032,24.64,CADJPY
12.01.2020 23:00:00.000 GMT-0800,84.017,84.017,84.012,0.84012,45.07,CADJPY
12.01.2020 23:15:00.000 GMT-0800,84.002,84.004,83.996,0.83997,43.86,CADJPY
12.01.2020 23:30:00.000 GMT-0800,83.972,83.974,83.963,0.83963,37,CADJPY
12.01.2020 23:45:00.000 GMT-0800,83.988,83.989,83.98,0.83981,38.31,CADJPY
13.01.2020 00:00:00.000 GMT-0800,83.936,83.939,83.923,0.83932,105.38,CADJPY
13.01.2020 00:15:00.000 GMT-0800,83.967,83.969,83.963,0.83969,49.7,CADJPY
13.01.2020 00:30:00.000 GMT-0800,83.948,83.948,83.935,0.83942,77.62,CADJPY
13.01.2020 00:45:00.000 GMT-0800,84.001,84.002,83.994,0.84,95.75,CADJPY
13.01.2020 01:00:00.000 GMT-0800,84.027,84.034,84.021,0.84025,99.25,CADJPY
13.01.2020 01:15:00.000 GMT-0800,84.138,84.151,84.124,0.84126,109.14,CADJPY
13.01.2020 01:30:00.000 GMT-0800,84.099,84.099,84.063,0.84096,174.37,CADJPY
13.01.2020 01:45:00.000 GMT-0800,84.108,84.114,84.107,0.84113,43.5,CADJPY
13.01.2020 02:00:00.000 GMT-0800,84.12,84.12,84.105,0.84108,104.9,CADJPY
13.01.2020 02:15:00.000 GMT-0800,84.12,84.12,84.11,0.84111,42.94,CADJPY
13.01.2020 02:30:00.000 GMT-0800,84.15,84.15,84.14,0.84145,59.89,CADJPY
13.01.2020 02:45:00.000 GMT-0800,84.132,84.135,84.12,0.8412,45.75,CADJPY
13.01.2020 03:00:00.000 GMT-0800,84.151,84.156,84.146,0.84156,55.5,CADJPY
13.01.2020 03:15:00.000 GMT-0800,84.173,84.175,84.17,0.84172,19.94,CADJPY
13.01.2020 03:30:00.000 GMT-0800,84.15,84.151,84.143,0.84144,51.01,CADJPY
13.01.2020 03:45:00.000 GMT-0800,84.154,84.156,84.151,0.84153,52.75,CADJPY
13.01.2020 04:00:00.000 GMT-0800,84.111,84.126,84.111,0.84125,75.37,CADJPY
13.01.2020 04:15:00.000 GMT-0800,84.118,84.135,84.117,0.84134,63.26,CADJPY
13.01.2020 04:30:00.000 GMT-0800,84.176,84.176,84.171,0.84176,39.26,CADJPY
13.01.2020 04:45:00.000 GMT-0800,84.225,84.226,84.218,0.84219,32,CADJPY
13.01.2020 05:00:00.000 GMT-0800,84.247,84.268,84.247,0.84266,104.15,CADJPY
13.01.2020 05:15:00.000 GMT-0800,84.229,84.229,84.22,0.84222,42.75,CADJPY
13.01.2020 05:30:00.000 GMT-0800,84.226,84.244,84.226,0.84232,129,CADJPY
13.01.2020 05:45:00.000 GMT-0800,84.203,84.206,84.2,0.842,61.55,CADJPY
13.01.2020 06:00:00.000 GMT-0800,84.219,84.219,84.213,0.84218,43,CADJPY
13.01.2020 06:15:00.000 GMT-0800,84.243,84.254,84.242,0.84253,112.67,CADJPY
13.01.2020 06:30:00.000 GMT-0800,84.227,84.242,84.225,0.84239,107.5,CADJPY
13.01.2020 06:45:00.000 GMT-0800,84.182,84.19,84.171,0.84179,160.63,CADJPY
13.01.2020 07:00:00.000 GMT-0800,84.195,84.21,84.195,0.84205,93.25,CADJPY
13.01.2020 07:15:00.000 GMT-0800,84.231,84.241,84.226,0.84241,102.81,CADJPY
13.01.2020 07:30:00.000 GMT-0800,84.211,84.273,84.204,0.84217,630.93,CADJPY
13.01.2020 07:45:00.000 GMT-0800,84.285,84.299,84.282,0.84295,96.07,CADJPY
13.01.2020 08:00:00.000 GMT-0800,84.221,84.232,84.214,0.84228,246.76,CADJPY
13.01.2020 08:15:00.000 GMT-0800,84.203,84.215,84.201,0.8421,76,CADJPY
13.01.2020 08:30:00.000 GMT-0800,84.224,84.229,84.198,0.84213,288.08,CADJPY
13.01.2020 08:45:00.000 GMT-0800,84.246,84.26,84.246,0.84259,99.78,CADJPY
13.01.2020 09:00:00.000 GMT-0800,84.256,84.256,84.25,0.84253,77.43,CADJPY
13.01.2020 09:15:00.000 GMT-0800,84.265,84.271,84.263,0.84266,57.38,CADJPY
13.01.2020 09:30:00.000 GMT-0800,84.237,84.251,84.237,0.8425,45.44,CADJPY
13.01.2020 09:45:00.000 GMT-0800,84.247,84.251,84.246,0.84246,13.1,CADJPY
13.01.2020 10:00:00.000 GMT-0800,84.24,84.255,84.24,0.84253,55.59,CADJPY
13.01.2020 10:15:00.000 GMT-0800,84.236,84.237,84.228,0.84231,64.78,CADJPY
13.01.2020 10:30:00.000 GMT-0800,84.244,84.247,84.238,0.84243,41.06,CADJPY
13.01.2020 10:45:00.000 GMT-0800,84.238,84.239,84.235,0.84239,27.85,CADJPY
13.01.2020 11:00:00.000 GMT-0800,84.249,84.254,84.247,0.84254,14.5,CADJPY
13.01.2020 11:15:00.000 GMT-0800,84.239,84.242,84.237,0.84241,23,CADJPY
13.01.2020 11:30:00.000 GMT-0800,84.241,84.244,84.241,0.84243,27.76,CADJPY
13.01.2020 11:45:00.000 GMT-0800,84.243,84.245,84.241,0.84243,33.76,CADJPY
13.01.2020 12:00:00.000 GMT-0800,84.256,84.26,84.242,0.84247,60.47,CADJPY
13.01.2020 12:15:00.000 GMT-0800,84.216,84.217,84.2,0.84201,58.44,CADJPY
13.01.2020 12:30:00.000 GMT-0800,84.182,84.183,84.178,0.84179,31.38,CADJPY
13.01.2020 12:45:00.000 GMT-0800,84.174,84.174,84.166,0.84171,30.85,CADJPY
13.01.2020 13:00:00.000 GMT-0800,84.185,84.188,84.179,0.8418,57.85,CADJPY
13.01.2020 13:15:00.000 GMT-0800,84.183,84.187,84.183,0.84186,16.37,CADJPY
13.01.2020 13:30:00.000 GMT-0800,84.179,84.181,84.177,0.84179,22,CADJPY
13.01.2020 13:45:00.000 GMT-0800,84.209,84.209,84.202,0.84202,36.37,CADJPY
13.01.2020 14:00:00.000 GMT-0800,84.215,84.216,84.215,0.84216,21.03,CADJPY
13.01.2020 14:15:00.000 GMT-0800,84.217,84.218,84.213,0.84213,13.6,CADJPY
13.01.2020 14:30:00.000 GMT-0800,84.212,84.222,84.211,0.84221,71.22,CADJPY
13.01.2020 14:45:00.000 GMT-0800,84.206,84.206,84.206,0.84206,1.31,CADJPY
13.01.2020 15:00:00.000 GMT-0800,84.21,84.213,84.201,0.84202,73.13,CADJPY
13.01.2020 15:15:00.000 GMT-0800,84.198,84.204,84.198,0.84204,53.82,CADJPY
13.01.2020 15:30:00.000 GMT-0800,84.215,84.215,84.207,0.84207,76.28,CADJPY
13.01.2020 15:45:00.000 GMT-0800,84.227,84.234,84.222,0.84224,87.76,CADJPY
13.01.2020 16:00:00.000 GMT-0800,84.261,84.27,84.253,0.84266,132.51,CADJPY
13.01.2020 16:15:00.000 GMT-0800,84.338,84.344,84.338,0.84342,92.9,CADJPY
13.01.2020 16:30:00.000 GMT-0800,84.33,84.343,84.33,0.8434,75.37,CADJPY
13.01.2020 16:45:00.000 GMT-0800,84.35,84.351,84.337,0.84338,80.96,CADJPY
13.01.2020 17:00:00.000 GMT-0800,84.406,84.409,84.4,0.844,126.44,CADJPY
13.01.2020 17:15:00.000 GMT-0800,84.387,84.39,84.367,0.84372,174,CADJPY
13.01.2020 17:30:00.000 GMT-0800,84.334,84.336,84.315,0.84316,95.75,CADJPY
13.01.2020 17:45:00.000 GMT-0800,84.259,84.279,84.259,0.84269,132.76,CADJPY
13.01.2020 18:00:00.000 GMT-0800,84.277,84.278,84.246,0.84246,139.32,CADJPY
13.01.2020 18:15:00.000 GMT-0800,84.266,84.284,84.266,0.84284,44.86,CADJPY
13.01.2020 18:30:00.000 GMT-0800,84.27,84.271,84.261,0.84264,88,CADJPY
13.01.2020 18:45:00.000 GMT-0800,84.288,84.295,84.288,0.84293,29.06,CADJPY
13.01.2020 19:00:00.000 GMT-0800,84.324,84.326,84.319,0.84321,29.3,CADJPY
13.01.2020 19:15:00.000 GMT-0800,84.323,84.326,84.323,0.84326,20.5,CADJPY
13.01.2020 19:30:00.000 GMT-0800,84.31,84.31,84.303,0.84308,42.12,CADJPY
13.01.2020 19:45:00.000 GMT-0800,84.293,84.294,84.292,0.84292,27.21,CADJPY
13.01.2020 20:00:00.000 GMT-0800,84.301,84.307,84.301,0.84306,29.96,CADJPY
13.01.2020 20:15:00.000 GMT-0800,84.31,84.314,84.31,0.84314,22,CADJPY
13.01.2020 20:30:00.000 GMT-0800,84.294,84.295,84.291,0.84291,16.77,CADJPY
13.01.2020 20:45:00.000 GMT-0800,84.297,84.297,84.294,0.84295,44.19,CADJPY
13.01.2020 21:00:00.000 GMT-0800,84.303,84.303,84.294,0.84295,37.93,CADJPY
13.01.2020 21:15:00.000 GMT-0800,84.307,84.319,84.307,0.84319,74.15,CADJPY
13.01.2020 21:30:00.000 GMT-0800,84.316,84.32,84.312,0.84312,72.75,CADJPY
13.01.2020 21:45:00.000 GMT-0800,84.309,84.312,84.307,0.8431,43.74,CADJPY
13.01.2020 22:00:00.000 GMT-0800,84.269,84.275,84.266,0.84271,57,CADJPY
13.01.2020 22:15:00.000 GMT-0800,84.295,84.297,84.294,0.84296,17,CADJPY
13.01.2020 22:30:00.000 GMT-0800,84.326,84.327,84.324,0.84324,25.69,CADJPY
13.01.2020 22:45:00.000 GMT-0800,84.33,84.34,84.33,0.84339,43.06,CADJPY
13.01.2020 23:00:00.000 GMT-0800,84.365,84.367,84.347,0.84362,81.85,CADJPY
13.01.2020 23:15:00.000 GMT-0800,84.248,84.261,84.234,0.84242,116.87,CADJPY
13.01.2020 23:30:00.000 GMT-0800,84.226,84.228,84.222,0.84228,56.81,CADJPY
13.01.2020 23:45:00.000 GMT-0800,84.192,84.192,84.16,0.84165,78.99,CADJPY
14.01.2020 00:00:00.000 GMT-0800,84.181,84.185,84.149,0.84153,163.07,CADJPY
14.01.2020 00:15:00.000 GMT-0800,84.136,84.138,84.125,0.84129,92.64,CADJPY
14.01.2020 00:30:00.000 GMT-0800,84.063,84.076,84.054,0.84062,123.97,CADJPY
14.01.2020 00:45:00.000 GMT-0800,84.102,84.112,84.101,0.84105,52.71,CADJPY
14.01.2020 01:00:00.000 GMT-0800,84.112,84.127,84.112,0.84125,79.2,CADJPY
14.01.2020 01:15:00.000 GMT-0800,84.118,84.126,84.111,0.84119,94.17,CADJPY
14.01.2020 01:30:00.000 GMT-0800,84.135,84.15,84.135,0.84149,54.23,CADJPY
14.01.2020 01:45:00.000 GMT-0800,84.172,84.179,84.165,0.84165,84.51,CADJPY
14.01.2020 02:00:00.000 GMT-0800,84.168,84.173,84.168,0.84172,43.37,CADJPY
14.01.2020 02:15:00.000 GMT-0800,84.172,84.18,84.17,0.84176,51.63,CADJPY
14.01.2020 02:30:00.000 GMT-0800,84.196,84.212,84.195,0.84212,58.31,CADJPY
14.01.2020 02:45:00.000 GMT-0800,84.183,84.205,84.183,0.84205,47.25,CADJPY
14.01.2020 03:00:00.000 GMT-0800,84.189,84.193,84.17,0.84175,100.94,CADJPY
14.01.2020 03:15:00.000 GMT-0800,84.124,84.125,84.117,0.8412,62.36,CADJPY
14.01.2020 03:30:00.000 GMT-0800,84.137,84.146,84.136,0.84143,49.26,CADJPY
14.01.2020 03:45:00.000 GMT-0800,84.138,84.138,84.12,0.84124,45.35,CADJPY
14.01.2020 04:00:00.000 GMT-0800,84.166,84.167,84.147,0.84147,91.08,CADJPY
14.01.2020 04:15:00.000 GMT-0800,84.136,84.146,84.135,0.84146,46.8,CADJPY
14.01.2020 04:30:00.000 GMT-0800,84.18,84.185,84.18,0.84182,83.49,CADJPY
14.01.2020 04:45:00.000 GMT-0800,84.191,84.191,84.173,0.84174,83.93,CADJPY
14.01.2020 05:00:00.000 GMT-0800,84.226,84.226,84.213,0.84223,158.06,CADJPY
14.01.2020 05:15:00.000 GMT-0800,84.204,84.207,84.196,0.84202,108.68,CADJPY
14.01.2020 05:30:00.000 GMT-0800,84.203,84.203,84.141,0.84145,368.03,CADJPY
14.01.2020 05:45:00.000 GMT-0800,84.151,84.162,84.148,0.84161,83.46,CADJPY
14.01.2020 06:00:00.000 GMT-0800,84.135,84.163,84.134,0.84163,139.25,CADJPY
14.01.2020 06:15:00.000 GMT-0800,84.178,84.191,84.177,0.8419,148.65,CADJPY
14.01.2020 06:30:00.000 GMT-0800,84.186,84.208,84.183,0.84202,196.4,CADJPY
14.01.2020 06:45:00.000 GMT-0800,84.197,84.199,84.189,0.84195,106.25,CADJPY
14.01.2020 07:00:00.000 GMT-0800,84.169,84.177,84.147,0.84175,182.05,CADJPY
14.01.2020 07:15:00.000 GMT-0800,84.186,84.188,84.173,0.84177,132.97,CADJPY
14.01.2020 07:30:00.000 GMT-0800,84.216,84.216,84.198,0.84207,88.27,CADJPY
14.01.2020 07:45:00.000 GMT-0800,84.2,84.2,84.184,0.8419,86.95,CADJPY
14.01.2020 08:00:00.000 GMT-0800,84.223,84.233,84.215,0.84232,316.5,CADJPY
14.01.2020 08:15:00.000 GMT-0800,84.25,84.252,84.245,0.84249,77.06,CADJPY
14.01.2020 08:30:00.000 GMT-0800,84.27,84.274,84.267,0.84272,81.06,CADJPY
14.01.2020 08:45:00.000 GMT-0800,84.259,84.263,84.251,0.84259,89.62,CADJPY
14.01.2020 09:00:00.000 GMT-0800,84.289,84.292,84.284,0.84289,127.27,CADJPY
14.01.2020 09:15:00.000 GMT-0800,84.265,84.268,84.265,0.84266,27.25,CADJPY
14.01.2020 09:30:00.000 GMT-0800,84.278,84.28,84.275,0.84277,51.91,CADJPY
14.01.2020 09:45:00.000 GMT-0800,84.32,84.324,84.319,0.84321,57.07,CADJPY
14.01.2020 10:00:00.000 GMT-0800,84.36,84.37,84.36,0.84365,92.87,CADJPY
14.01.2020 10:15:00.000 GMT-0800,84.357,84.358,84.351,0.84352,69.96,CADJPY
14.01.2020 10:30:00.000 GMT-0800,84.367,84.367,84.363,0.84364,25.19,CADJPY
14.01.2020 10:45:00.000 GMT-0800,84.244,84.269,84.244,0.84266,235.27,CADJPY
14.01.2020 11:00:00.000 GMT-0800,84.23,84.254,84.23,0.84241,170.18,CADJPY
14.01.2020 11:15:00.000 GMT-0800,84.209,84.23,84.207,0.8423,144.54,CADJPY
14.01.2020 11:30:00.000 GMT-0800,84.251,84.257,84.25,0.84253,42.93,CADJPY
14.01.2020 11:45:00.000 GMT-0800,84.299,84.307,84.291,0.84307,85.77,CADJPY
14.01.2020 12:00:00.000 GMT-0800,84.244,84.247,84.237,0.84237,88.44,CADJPY
14.01.2020 12:15:00.000 GMT-0800,84.204,84.209,84.2,0.84201,65.44,CADJPY
14.01.2020 12:30:00.000 GMT-0800,84.198,84.198,84.183,0.8419,60.84,CADJPY
14.01.2020 12:45:00.000 GMT-0800,84.188,84.194,84.185,0.84187,73.16,CADJPY
14.01.2020 13:00:00.000 GMT-0800,84.185,84.199,84.185,0.84193,59.54,CADJPY
14.01.2020 13:15:00.000 GMT-0800,84.192,84.195,84.191,0.84192,18.6,CADJPY
14.01.2020 13:30:00.000 GMT-0800,84.203,84.204,84.194,0.84196,47.68,CADJPY
14.01.2020 13:45:00.000 GMT-0800,84.197,84.201,84.196,0.842,47.53,CADJPY
14.01.2020 14:00:00.000 GMT-0800,84.213,84.224,84.213,0.84224,12.91,CADJPY
14.01.2020 14:15:00.000 GMT-0800,84.233,84.234,84.23,0.8423,69.75,CADJPY
14.01.2020 14:30:00.000 GMT-0800,84.22,84.22,84.21,0.84211,24.55,CADJPY
14.01.2020 14:45:00.000 GMT-0800,84.203,84.208,84.203,0.84207,17.87,CADJPY
14.01.2020 15:00:00.000 GMT-0800,84.218,84.222,84.208,0.84209,89.79,CADJPY
14.01.2020 15:15:00.000 GMT-0800,84.193,84.196,84.192,0.84195,36.82,CADJPY
14.01.2020 15:30:00.000 GMT-0800,84.136,84.153,84.136,0.8415,76.25,CADJPY
14.01.2020 15:45:00.000 GMT-0800,84.097,84.102,84.093,0.84097,82.04,CADJPY
14.01.2020 16:00:00.000 GMT-0800,84.07,84.093,84.067,0.8409,219.83,CADJPY
14.01.2020 16:15:00.000 GMT-0800,84.137,84.142,84.136,0.84142,74.83,CADJPY
14.01.2020 16:30:00.000 GMT-0800,84.163,84.169,84.16,0.84161,42.5,CADJPY
14.01.2020 16:45:00.000 GMT-0800,84.164,84.168,84.162,0.84162,71.32,CADJPY
14.01.2020 17:00:00.000 GMT-0800,84.127,84.145,84.122,0.84134,199.94,CADJPY
14.01.2020 17:15:00.000 GMT-0800,84.125,84.127,84.121,0.84125,51.34,CADJPY
14.01.2020 17:30:00.000 GMT-0800,84.122,84.126,84.113,0.84117,102.18,CADJPY
14.01.2020 17:45:00.000 GMT-0800,84.141,84.141,84.135,0.8414,66.16,CADJPY
14.01.2020 18:00:00.000 GMT-0800,84.14,84.149,84.139,0.84148,74.01,CADJPY
14.01.2020 18:15:00.000 GMT-0800,84.142,84.142,84.132,0.84132,34.5,CADJPY
14.01.2020 18:30:00.000 GMT-0800,84.098,84.11,84.096,0.84109,77.32,CADJPY
14.01.2020 18:45:00.000 GMT-0800,84.117,84.125,84.117,0.84123,52.35,CADJPY
14.01.2020 19:00:00.000 GMT-0800,84.124,84.13,84.121,0.84129,32.2,CADJPY
14.01.2020 19:15:00.000 GMT-0800,84.122,84.13,84.122,0.84127,39.14,CADJPY
14.01.2020 19:30:00.000 GMT-0800,84.109,84.122,84.109,0.8412,64.22,CADJPY
14.01.2020 19:45:00.000 GMT-0800,84.16,84.161,84.16,0.8416,27.94,CADJPY
14.01.2020 20:00:00.000 GMT-0800,84.148,84.151,84.145,0.84148,73.91,CADJPY
14.01.2020 20:15:00.000 GMT-0800,84.142,84.146,84.139,0.84145,46.47,CADJPY
14.01.2020 20:30:00.000 GMT-0800,84.149,84.149,84.133,0.84135,67.84,CADJPY
14.01.2020 20:45:00.000 GMT-0800,84.164,84.166,84.155,0.84156,53.1,CADJPY
14.01.2020 21:00:00.000 GMT-0800,84.165,84.167,84.164,0.84167,27.83,CADJPY
14.01.2020 21:15:00.000 GMT-0800,84.177,84.179,84.175,0.84179,28.14,CADJPY
14.01.2020 21:30:00.000 GMT-0800,84.192,84.193,84.189,0.84192,73.65,CADJPY
14.01.2020 21:45:00.000 GMT-0800,84.185,84.189,84.185,0.84186,23.3,CADJPY
14.01.2020 22:00:00.000 GMT-0800,84.185,84.19,84.179,0.8418,94.39,CADJPY
14.01.2020 22:15:00.000 GMT-0800,84.185,84.189,84.183,0.84189,51.51,CADJPY
14.01.2020 22:30:00.000 GMT-0800,84.189,84.189,84.18,0.8418,82.33,CADJPY
14.01.2020 22:45:00.000 GMT-0800,84.179,84.179,84.177,0.84179,29.35,CADJPY
14.01.2020 23:00:00.000 GMT-0800,84.188,84.188,84.176,0.84181,62.56,CADJPY
14.01.2020 23:15:00.000 GMT-0800,84.157,84.158,84.152,0.84153,56.8,CADJPY
14.01.2020 23:30:00.000 GMT-0800,84.178,84.182,84.176,0.84182,36.7,CADJPY
14.01.2020 23:45:00.000 GMT-0800,84.194,84.194,84.19,0.8419,18.5,CADJPY
15.01.2020 00:00:00.000 GMT-0800,84.171,84.185,84.165,0.84172,180.93,CADJPY
15.01.2020 00:15:00.000 GMT-0800,84.119,84.123,84.112,0.84116,66.61,CADJPY
15.01.2020 00:30:00.000 GMT-0800,84.131,84.132,84.125,0.8413,64.73,CADJPY
15.01.2020 00:45:00.000 GMT-0800,84.106,84.108,84.1,0.84103,57.39,CADJPY
15.01.2020 01:00:00.000 GMT-0800,84.104,84.105,84.097,0.84099,63.95,CADJPY
15.01.2020 01:15:00.000 GMT-0800,84.102,84.102,84.092,0.84101,37.8,CADJPY
15.01.2020 01:30:00.000 GMT-0800,84.019,84.035,84.004,0.84035,247.98,CADJPY
